county,precinct,office,district,party,candidate,votes,legdist
Kimball,22,Secretary of State,3,DEM,Janet Stewart,60,SW
Kimball,0003,Secretary of State,3,REP,John A. Gale,181,SW
Kimball,0003,Attorney General,3,REP,Jon Bruning,196,SW
Kimball,0003,State Treasurer,3,DEM,Mark Stoj,25,SW
Kimball,0003,Auditor,3,LIB,Michele Sallach-Grace,36,SW
Kimball,0003,Auditor,3,REP,Mike Foley,153,SW
Kimball,0003,Governor,3,DEM,"Mike Meister, Governor",35,SW
Kimball,0003,Representative,3,REP,Adrian Smith,174,FED
Kimball,0003,Representative,3,DEM,Rebekah Davis,30,FED
Kimball,0003,Representative,3,ZZZ,Dan Hill,22,FED
Kimball,0003,Governor,3,REP,"Dave Heineman, Governor",192,SW
Kimball,0003,State Treasurer,3,REP,Don Stenberg,190,SW
Kimball,0003,Secretary of State,3,DEM,Janet Stewart,32,SW
Kimball,0004,Secretary of State,3,REP,John A. Gale,79,SW
Kimball,0004,Attorney General,3,REP,Jon Bruning,90,SW
Kimball,0004,State Treasurer,3,DEM,Mark Stoj,28,SW
Kimball,0004,Auditor,3,LIB,Michele Sallach-Grace,18,SW
Kimball,0004,Auditor,3,REP,Mike Foley,81,SW
Kimball,0004,Governor,3,DEM,"Mike Meister, Governor",26,SW
Kimball,0004,Representative,3,REP,Adrian Smith,82,FED
Kimball,0004,Representative,3,DEM,Rebekah Davis,24,FED
Kimball,0004,Representative,3,ZZZ,Dan Hill,4,FED
Kimball,0004,Governor,3,REP,"Dave Heineman, Governor",81,SW
Kimball,0004,State Treasurer,3,REP,Don Stenberg,77,SW
Kimball,0004,Secretary of State,3,DEM,Janet Stewart,25,SW
Kimball,0005,Secretary of State,3,REP,John A. Gale,138,SW
Kimball,0005,Attorney General,3,REP,Jon Bruning,154,SW
Kimball,0005,State Treasurer,3,DEM,Mark Stoj,25,SW
Kimball,0005,Auditor,3,LIB,Michele Sallach-Grace,26,SW
Kimball,0005,Auditor,3,REP,Mike Foley,133,SW
Kimball,0005,Governor,3,DEM,"Mike Meister, Governor",26,SW
Kimball,0005,Representative,3,REP,Adrian Smith,134,FED
Kimball,0005,Representative,3,DEM,Rebekah Davis,20,FED
Kimball,0005,Representative,3,ZZZ,Dan Hill,14,FED
Kimball,0005,Governor,3,REP,"Dave Heineman, Governor",142,SW
Kimball,0005,State Treasurer,3,REP,Don Stenberg,141,SW
Kimball,0005,Secretary of State,3,DEM,Janet Stewart,31,SW
Knox,0001,Secretary of State,3,DEM,Janet Stewart,122,SW
Knox,0001,State Treasurer,3,REP,Don Stenberg,409,SW
Knox,0001,Governor,3,REP,"Dave Heineman, Governor",421,SW
Knox,0001,Representative,3,ZZZ,Dan Hill,15,FED
Knox,0001,Legislature,3,NON,Cap Dierks,160,40
Knox,0001,Legislature,3,NON,Tyson Larson,353,40
Knox,0001,Representative,3,DEM,Rebekah Davis,102,FED
Knox,0001,Representative,3,REP,Adrian Smith,383,FED
Knox,0001,Governor,3,DEM,"Mike Meister, Governor",93,SW
Knox,0001,Auditor,3,REP,Mike Foley,383,SW
Knox,0001,State Treasurer,3,DEM,Mark Stoj,81,SW
Knox,0001,Auditor,3,LIB,Michele Sallach-Grace,76,SW
Knox,0001,Attorney General,3,REP,Jon Bruning,441,SW
Knox,0001,Secretary of State,3,REP,John A. Gale,364,SW
Knox,0002,Secretary of State,3,DEM,Janet Stewart,119,SW
Knox,0002,State Treasurer,3,REP,Don Stenberg,346,SW
Knox,0002,Governor,3,REP,"Dave Heineman, Governor",366,SW
Knox,0002,Representative,3,ZZZ,Dan Hill,16,FED
Knox,0002,Legislature,3,NON,Cap Dierks,178,40
Knox,0002,Legislature,3,NON,Tyson Larson,271,40
Knox,0002,Representative,3,DEM,Rebekah Davis,95,FED
Knox,0002,Representative,3,REP,Adrian Smith,327,FED
Knox,0002,Governor,3,DEM,"Mike Meister, Governor",88,SW
Knox,0002,Auditor,3,REP,Mike Foley,324,SW
Knox,0002,State Treasurer,3,DEM,Mark Stoj,80,SW
Knox,0002,Auditor,3,LIB,Michele Sallach-Grace,68,SW
Knox,0002,Attorney General,3,REP,Jon Bruning,398,SW
Knox,0002,Secretary of State,3,REP,John A. Gale,303,SW
Knox,0003,Secretary of State,3,DEM,Janet Stewart,103,SW
Knox,0003,State Treasurer,3,REP,Don Stenberg,454,SW
Knox,0003,Governor,3,REP,"Dave Heineman, Governor",478,SW
Knox,0003,Representative,3,ZZZ,Dan Hill,19,FED
Knox,0003,Legislature,3,NON,Cap Dierks,240,40
Knox,0003,Legislature,3,NON,Tyson Larson,302,40
Knox,0003,Representative,3,DEM,Rebekah Davis,86,FED
Knox,0003,Representative,3,REP,Adrian Smith,413,FED
Knox,0003,Governor,3,DEM,"Mike Meister, Governor",69,SW
Knox,0003,Auditor,3,REP,Mike Foley,418,SW
Knox,0003,State Treasurer,3,DEM,Mark Stoj,70,SW
Knox,0003,Auditor,3,LIB,Michele Sallach-Grace,55,SW
Knox,0003,Attorney General,3,REP,Jon Bruning,474,SW
Knox,0003,Secretary of State,3,REP,John A. Gale,400,SW
Knox,0004,Secretary of State,3,DEM,Janet Stewart,51,SW
Knox,0004,State Treasurer,3,REP,Don Stenberg,88,SW
Knox,0004,Governor,3,REP,"Dave Heineman, Governor",97,SW
Knox,0004,Representative,3,ZZZ,Dan Hill,5,FED
Knox,0004,Legislature,3,NON,Cap Dierks,43,40
Knox,0004,Legislature,3,NON,Tyson Larson,107,40
Knox,0004,Representative,3,DEM,Rebekah Davis,46,FED
Knox,0004,Representative,3,REP,Adrian Smith,84,FED
Knox,0004,Governor,3,DEM,"Mike Meister, Governor",46,SW
Knox,0004,Auditor,3,REP,Mike Foley,86,SW
Knox,0004,State Treasurer,3,DEM,Mark Stoj,44,SW
Knox,0004,Auditor,3,LIB,Michele Sallach-Grace,28,SW
Knox,0004,Attorney General,3,REP,Jon Bruning,105,SW
Knox,0004,Secretary of State,3,REP,John A. Gale,78,SW
Knox,0005,Secretary of State,3,DEM,Janet Stewart,78,SW
Knox,0005,State Treasurer,3,REP,Don Stenberg,76,SW
Knox,0005,Governor,3,REP,"Dave Heineman, Governor",77,SW
Knox,0005,Representative,3,ZZZ,Dan Hill,6,FED
Knox,0005,Legislature,3,NON,Cap Dierks,47,40
Knox,0005,Legislature,3,NON,Tyson Larson,98,40
Knox,0005,Representative,3,DEM,Rebekah Davis,60,FED
Knox,0005,Representative,3,REP,Adrian Smith,80,FED
Knox,0005,Governor,3,DEM,"Mike Meister, Governor",76,SW
Knox,0005,Auditor,3,REP,Mike Foley,80,SW
Knox,0005,State Treasurer,3,DEM,Mark Stoj,66,SW
Knox,0005,Auditor,3,LIB,Michele Sallach-Grace,50,SW
Knox,0005,Attorney General,3,REP,Jon Bruning,120,SW
Knox,0005,Secretary of State,3,REP,John A. Gale,66,SW
Knox,0006,Secretary of State,3,DEM,Janet Stewart,51,SW
Knox,0006,State Treasurer,3,REP,Don Stenberg,148,SW
Knox,0006,Governor,3,REP,"Dave Heineman, Governor",163,SW
Knox,0006,Representative,3,ZZZ,Dan Hill,10,FED
Knox,0006,Legislature,3,NON,Cap Dierks,75,40
Knox,0006,Legislature,3,NON,Tyson Larson,128,40
Knox,0006,Representative,3,DEM,Rebekah Davis,37,FED
Knox,0006,Representative,3,REP,Adrian Smith,138,FED
Knox,0006,Governor,3,DEM,"Mike Meister, Governor",33,SW
Knox,0006,Auditor,3,REP,Mike Foley,135,SW
Knox,0006,State Treasurer,3,DEM,Mark Stoj,36,SW
Knox,0006,Auditor,3,LIB,Michele Sallach-Grace,22,SW
Knox,0006,Attorney General,3,REP,Jon Bruning,167,SW
Knox,0006,Secretary of State,3,REP,John A. Gale,124,SW
Knox,0007,Secretary of State,3,DEM,Janet Stewart,88,SW
Knox,0007,State Treasurer,3,REP,Don Stenberg,267,SW
Knox,0007,Governor,3,REP,"Dave Heineman, Governor",296,SW
Knox,0007,Representative,3,ZZZ,Dan Hill,22,FED
Knox,0007,Legislature,3,NON,Cap Dierks,171,40
Knox,0007,Legislature,3,NON,Tyson Larson,198,40
Knox,0007,Representative,3,DEM,Rebekah Davis,66,FED
Knox,0007,Representative,3,REP,Adrian Smith,247,FED
Knox,0007,Governor,3,DEM,"Mike Meister, Governor",65,SW
Knox,0007,Auditor,3,REP,Mike Foley,232,SW
Knox,0007,State Treasurer,3,DEM,Mark Stoj,68,SW
Knox,0007,Auditor,3,LIB,Michele Sallach-Grace,58,SW
Knox,0007,Attorney General,3,REP,Jon Bruning,294,SW
Knox,0007,Secretary of State,3,REP,John A. Gale,234,SW
Knox,0008,Secretary of State,3,DEM,Janet Stewart,53,SW
Knox,0008,State Treasurer,3,REP,Don Stenberg,292,SW
Knox,0008,Governor,3,REP,"Dave Heineman, Governor",299,SW
Knox,0008,Representative,3,ZZZ,Dan Hill,9,FED
Knox,0008,Legislature,3,NON,Cap Dierks,158,40
Knox,0008,Legislature,3,NON,Tyson Larson,180,40
Knox,0008,Representative,3,DEM,Rebekah Davis,43,FED
Knox,0008,Representative,3,REP,Adrian Smith,280,FED
Knox,0008,Governor,3,DEM,"Mike Meister, Governor",42,SW
Knox,0008,Auditor,3,REP,Mike Foley,275,SW
Knox,0008,State Treasurer,3,DEM,Mark Stoj,39,SW
Knox,0008,Auditor,3,LIB,Michele Sallach-Grace,31,SW
Knox,0008,Attorney General,3,REP,Jon Bruning,306,SW
Knox,0008,Secretary of State,3,REP,John A. Gale,270,SW
Knox,0009,Representative,3,REP,Adrian Smith,223,FED
Knox,0009,Representative,3,DEM,Rebekah Davis,51,FED
Knox,0009,Representative,3,ZZZ,Dan Hill,4,FED
Knox,0009,Governor,3,REP,"Dave Heineman, Governor",247,SW
Knox,0009,Governor,3,DEM,"Mike Meister, Governor",43,SW
Knox,0009,Secretary of State,3,REP,John A. Gale,209,SW
Knox,0009,Secretary of State,3,DEM,Janet Stewart,65,SW
Knox,0009,State Treasurer,3,REP,Don Stenberg,227,SW
Knox,0009,State Treasurer,3,DEM,Mark Stoj,52,SW
Knox,0009,Attorney General,3,REP,Jon Bruning,248,SW
Knox,0009,Auditor,3,REP,Mike Foley,223,SW
Knox,0009,Auditor,3,LIB,Michele Sallach-Grace,25,SW
Knox,0009,Legislature,3,NON,Cap Dierks,114,40
Knox,0009,Legislature,3,NON,Tyson Larson,171,40
Lancaster,11,Secretary of State,1,DEM,Janet Stewart,77,SW
Lancaster,11,Representative,1,DEM,Ivy Harper,66,FED
Lancaster,11,State Treasurer,1,REP,Don Stenberg,83,SW
Lancaster,11,Governor,1,REP,"Dave Heineman, Governor",82,SW
Lancaster,11,Governor,1,DEM,"Mike Meister, Governor",71,SW
Lancaster,11,Auditor,1,REP,Mike Foley,93,SW
Lancaster,11,Auditor,1,LIB,Michele Sallach-Grace,48,SW
Lancaster,11,State Treasurer,1,DEM,Mark Stoj,71,SW
Lancaster,11,Attorney General,1,REP,Jon Bruning,104,SW
Lancaster,11,Secretary of State,1,REP,John A. Gale,76,SW
Lancaster,11,Representative,1,REP,Jeff Fortenberry,84,FED
Lancaster,21,Secretary of State,1,DEM,Janet Stewart,130,SW
Lancaster,21,Representative,1,DEM,Ivy Harper,127,FED
Lancaster,21,State Treasurer,1,REP,Don Stenberg,214,SW
Lancaster,21,Governor,1,REP,"Dave Heineman, Governor",222,SW
Lancaster,21,Governor,1,DEM,"Mike Meister, Governor",142,SW
Lancaster,21,Auditor,1,REP,Mike Foley,256,SW
Lancaster,21,Auditor,1,LIB,Michele Sallach-Grace,80,SW
Lancaster,21,State Treasurer,1,DEM,Mark Stoj,142,SW
Lancaster,21,Attorney General,1,REP,Jon Bruning,263,SW
Lancaster,21,Secretary of State,1,REP,John A. Gale,220,SW
Lancaster,21,Representative,1,REP,Jeff Fortenberry,235,FED
Lancaster,121,Secretary of State,1,DEM,Janet Stewart,48,SW
Lancaster,121,Representative,1,DEM,Ivy Harper,49,FED
Lancaster,121,State Treasurer,1,REP,Don Stenberg,52,SW
Lancaster,121,Legislature,1,NON,Danielle Conrad,53,46
Lancaster,121,Governor,1,REP,"Dave Heineman, Governor",49,SW
Lancaster,121,Legislature,1,NON,Chad Wright,37,46
Lancaster,121,Governor,1,DEM,"Mike Meister, Governor",50,SW
Lancaster,121,Auditor,1,REP,Mike Foley,47,SW
Lancaster,121,Auditor,1,LIB,Michele Sallach-Grace,41,SW
Lancaster,121,State Treasurer,1,DEM,Mark Stoj,46,SW
Lancaster,121,Attorney General,1,REP,Jon Bruning,64,SW
Lancaster,121,Secretary of State,1,REP,John A. Gale,46,SW
Lancaster,121,Representative,1,REP,Jeff Fortenberry,50,FED
Lancaster,221,Secretary of State,1,DEM,Janet Stewart,63,SW
Lancaster,221,Representative,1,DEM,Ivy Harper,63,FED
Lancaster,221,State Treasurer,1,REP,Don Stenberg,91,SW
Lancaster,221,Governor,1,REP,"Dave Heineman, Governor",88,SW
Lancaster,221,Governor,1,DEM,"Mike Meister, Governor",70,SW
Lancaster,221,Auditor,1,REP,Mike Foley,107,SW
Lancaster,221,Auditor,1,LIB,Michele Sallach-Grace,33,SW
Lancaster,221,State Treasurer,1,DEM,Mark Stoj,63,SW
Lancaster,221,Attorney General,1,REP,Jon Bruning,114,SW
Lancaster,221,Secretary of State,1,REP,John A. Gale,91,SW
Lancaster,221,Representative,1,REP,Jeff Fortenberry,91,FED
Lancaster,321,Secretary of State,1,DEM,Janet Stewart,71,SW
Lancaster,321,Representative,1,DEM,Ivy Harper,65,FED
Lancaster,321,State Treasurer,1,REP,Don Stenberg,71,SW
Lancaster,321,Governor,1,REP,"Dave Heineman, Governor",73,SW
Lancaster,321,Governor,1,DEM,"Mike Meister, Governor",68,SW
Lancaster,321,Auditor,1,REP,Mike Foley,96,SW
Lancaster,321,Auditor,1,LIB,Michele Sallach-Grace,40,SW
Lancaster,321,State Treasurer,1,DEM,Mark Stoj,72,SW
Lancaster,321,Attorney General,1,REP,Jon Bruning,102,SW
Lancaster,321,Secretary of State,1,REP,John A. Gale,70,SW
Lancaster,321,Representative,1,REP,Jeff Fortenberry,77,FED
Lancaster,331,Secretary of State,1,DEM,Janet Stewart,65,SW
Lancaster,331,Representative,1,DEM,Ivy Harper,71,FED
Lancaster,331,State Treasurer,1,REP,Don Stenberg,115,SW
Lancaster,331,Legislature,1,NON,Danielle Conrad,75,46
Lancaster,331,Governor,1,REP,"Dave Heineman, Governor",112,SW
Lancaster,331,Legislature,1,NON,Chad Wright,101,46
Lancaster,331,Governor,1,DEM,"Mike Meister, Governor",69,SW
Lancaster,331,Auditor,1,REP,Mike Foley,132,SW
Lancaster,331,Auditor,1,LIB,Michele Sallach-Grace,44,SW
Lancaster,331,State Treasurer,1,DEM,Mark Stoj,68,SW
Lancaster,331,Attorney General,1,REP,Jon Bruning,140,SW
Lancaster,331,Secretary of State,1,REP,John A. Gale,113,SW
Lancaster,331,Representative,1,REP,Jeff Fortenberry,111,FED
Lancaster,341,Secretary of State,1,DEM,Janet Stewart,89,SW
Lancaster,341,Representative,1,DEM,Ivy Harper,94,FED
Lancaster,341,State Treasurer,1,REP,Don Stenberg,111,SW
Lancaster,341,Legislature,1,NON,Danielle Conrad,96,46
Lancaster,341,Governor,1,REP,"Dave Heineman, Governor",115,SW
Lancaster,341,Legislature,1,NON,Chad Wright,100,46
Lancaster,341,Governor,1,DEM,"Mike Meister, Governor",88,SW
Lancaster,341,Auditor,1,REP,Mike Foley,137,SW
Lancaster,341,Auditor,1,LIB,Michele Sallach-Grace,45,SW
Lancaster,341,State Treasurer,1,DEM,Mark Stoj,87,SW
Lancaster,341,Attorney General,1,REP,Jon Bruning,150,SW
Lancaster,341,Secretary of State,1,REP,John A. Gale,107,SW
Lancaster,341,Representative,1,REP,Jeff Fortenberry,110,FED
Lancaster,351,Secretary of State,1,DEM,Janet Stewart,133,SW
Lancaster,351,Representative,1,DEM,Ivy Harper,125,FED
Lancaster,351,State Treasurer,1,REP,Don Stenberg,223,SW
Lancaster,351,Governor,1,REP,"Dave Heineman, Governor",214,SW
Lancaster,351,Governor,1,DEM,"Mike Meister, Governor",128,SW
Lancaster,351,Auditor,1,REP,Mike Foley,237,SW
Lancaster,351,Auditor,1,LIB,Michele Sallach-Grace,78,SW
Lancaster,351,State Treasurer,1,DEM,Mark Stoj,116,SW
Lancaster,351,Attorney General,1,REP,Jon Bruning,252,SW
Lancaster,351,Secretary of State,1,REP,John A. Gale,207,SW
Lancaster,351,Representative,1,REP,Jeff Fortenberry,214,FED
Lancaster,361,Secretary of State,1,DEM,Janet Stewart,81,SW
Lancaster,361,Representative,1,DEM,Ivy Harper,85,FED
Lancaster,361,State Treasurer,1,REP,Don Stenberg,157,SW
Lancaster,361,Legislature,1,NON,Danielle Conrad,91,46
Lancaster,361,Governor,1,REP,"Dave Heineman, Governor",156,SW
Lancaster,361,Legislature,1,NON,Chad Wright,154,46
Lancaster,361,Governor,1,DEM,"Mike Meister, Governor",91,SW
Lancaster,361,Auditor,1,REP,Mike Foley,174,SW
Lancaster,361,Auditor,1,LIB,Michele Sallach-Grace,50,SW
Lancaster,361,State Treasurer,1,DEM,Mark Stoj,86,SW
Lancaster,361,Attorney General,1,REP,Jon Bruning,188,SW
Lancaster,361,Secretary of State,1,REP,John A. Gale,154,SW
Lancaster,361,Representative,1,REP,Jeff Fortenberry,160,FED
Lancaster,371,Secretary of State,1,DEM,Janet Stewart,62,SW
Lancaster,371,Representative,1,DEM,Ivy Harper,58,FED
Lancaster,371,State Treasurer,1,REP,Don Stenberg,98,SW
Lancaster,371,Governor,1,REP,"Dave Heineman, Governor",104,SW
Lancaster,371,Governor,1,DEM,"Mike Meister, Governor",55,SW
Lancaster,371,Auditor,1,REP,Mike Foley,110,SW
Lancaster,371,Auditor,1,LIB,Michele Sallach-Grace,37,SW
Lancaster,371,State Treasurer,1,DEM,Mark Stoj,60,SW
Lancaster,371,Attorney General,1,REP,Jon Bruning,125,SW
Lancaster,371,Secretary of State,1,REP,John A. Gale,97,SW
Lancaster,371,Representative,1,REP,Jeff Fortenberry,101,FED
Lancaster,381,Secretary of State,1,DEM,Janet Stewart,97,SW
Lancaster,381,Representative,1,DEM,Ivy Harper,90,FED
Lancaster,381,State Treasurer,1,REP,Don Stenberg,197,SW
Lancaster,381,Governor,1,REP,"Dave Heineman, Governor",219,SW
Lancaster,381,Governor,1,DEM,"Mike Meister, Governor",80,SW
Lancaster,381,Auditor,1,REP,Mike Foley,212,SW
Lancaster,381,Auditor,1,LIB,Michele Sallach-Grace,64,SW
Lancaster,381,State Treasurer,1,DEM,Mark Stoj,94,SW
Lancaster,381,Attorney General,1,REP,Jon Bruning,245,SW
Lancaster,381,Secretary of State,1,REP,John A. Gale,192,SW
Lancaster,381,Representative,1,REP,Jeff Fortenberry,206,FED
Lancaster,391,Secretary of State,1,DEM,Janet Stewart,115,SW
Lancaster,391,Representative,1,DEM,Ivy Harper,103,FED
Lancaster,391,State Treasurer,1,REP,Don Stenberg,210,SW
Lancaster,391,Legislature,1,NON,Danielle Conrad,108,46
Lancaster,391,Governor,1,REP,"Dave Heineman, Governor",214,SW
Lancaster,391,Legislature,1,NON,Chad Wright,204,46
Lancaster,391,Governor,1,DEM,"Mike Meister, Governor",108,SW
Lancaster,391,Auditor,1,REP,Mike Foley,237,SW
Lancaster,391,Auditor,1,LIB,Michele Sallach-Grace,64,SW
Lancaster,391,State Treasurer,1,DEM,Mark Stoj,107,SW
Lancaster,391,Attorney General,1,REP,Jon Bruning,243,SW
Lancaster,391,Secretary of State,1,REP,John A. Gale,201,SW
Lancaster,391,Representative,1,REP,Jeff Fortenberry,220,FED
Lancaster,401,Secretary of State,1,DEM,Janet Stewart,53,SW
Lancaster,401,Representative,1,DEM,Ivy Harper,54,FED
Lancaster,401,State Treasurer,1,REP,Don Stenberg,138,SW
Lancaster,401,Governor,1,REP,"Dave Heineman, Governor",143,SW
Lancaster,401,Governor,1,DEM,"Mike Meister, Governor",51,SW
Lancaster,401,Auditor,1,REP,Mike Foley,139,SW
Lancaster,401,Auditor,1,LIB,Michele Sallach-Grace,43,SW
Lancaster,401,State Treasurer,1,DEM,Mark Stoj,52,SW
Lancaster,401,Attorney General,1,REP,Jon Bruning,156,SW
Lancaster,401,Secretary of State,1,REP,John A. Gale,139,SW
Lancaster,401,Representative,1,REP,Jeff Fortenberry,141,FED
Lancaster,411,Secretary of State,1,DEM,Janet Stewart,68,SW
Lancaster,411,Representative,1,DEM,Ivy Harper,68,FED
Lancaster,411,State Treasurer,1,REP,Don Stenberg,164,SW
Lancaster,411,Governor,1,REP,"Dave Heineman, Governor",177,SW
Lancaster,411,Governor,1,DEM,"Mike Meister, Governor",61,SW
Lancaster,411,Auditor,1,REP,Mike Foley,169,SW
Lancaster,411,Auditor,1,LIB,Michele Sallach-Grace,50,SW
Lancaster,411,State Treasurer,1,DEM,Mark Stoj,68,SW
Lancaster,411,Attorney General,1,REP,Jon Bruning,184,SW
Lancaster,411,Secretary of State,1,REP,John A. Gale,165,SW
Lancaster,411,Representative,1,REP,Jeff Fortenberry,166,FED
Lancaster,511,Secretary of State,1,DEM,Janet Stewart,80,SW
Lancaster,511,Representative,1,DEM,Ivy Harper,77,FED
Lancaster,511,State Treasurer,1,REP,Don Stenberg,112,SW
Lancaster,511,Governor,1,REP,"Dave Heineman, Governor",117,SW
Lancaster,511,Governor,1,DEM,"Mike Meister, Governor",79,SW
Lancaster,511,Auditor,1,REP,Mike Foley,132,SW
Lancaster,511,Auditor,1,LIB,Michele Sallach-Grace,49,SW
Lancaster,511,State Treasurer,1,DEM,Mark Stoj,78,SW
Lancaster,511,Attorney General,1,REP,Jon Bruning,147,SW
Lancaster,511,Secretary of State,1,REP,John A. Gale,105,SW
Lancaster,511,Representative,1,REP,Jeff Fortenberry,116,FED
Lancaster,521,Secretary of State,1,DEM,Janet Stewart,59,SW
Lancaster,521,Representative,1,DEM,Ivy Harper,55,FED
Lancaster,521,State Treasurer,1,REP,Don Stenberg,93,SW
Lancaster,521,Governor,1,REP,"Dave Heineman, Governor",89,SW
Lancaster,521,Governor,1,DEM,"Mike Meister, Governor",58,SW
Lancaster,521,Auditor,1,REP,Mike Foley,92,SW
Lancaster,521,Auditor,1,LIB,Michele Sallach-Grace,43,SW
Lancaster,521,State Treasurer,1,DEM,Mark Stoj,53,SW
Lancaster,521,Attorney General,1,REP,Jon Bruning,109,SW
Lancaster,521,Secretary of State,1,REP,John A. Gale,84,SW
Lancaster,521,Representative,1,REP,Jeff Fortenberry,90,FED
Lancaster,531,Secretary of State,1,DEM,Janet Stewart,93,SW
Lancaster,531,Representative,1,DEM,Ivy Harper,83,FED
Lancaster,531,State Treasurer,1,REP,Don Stenberg,147,SW
Lancaster,531,Governor,1,REP,"Dave Heineman, Governor",153,SW
Lancaster,531,Governor,1,DEM,"Mike Meister, Governor",84,SW
Lancaster,531,Auditor,1,REP,Mike Foley,169,SW
Lancaster,531,Auditor,1,LIB,Michele Sallach-Grace,54,SW
Lancaster,531,State Treasurer,1,DEM,Mark Stoj,87,SW
Lancaster,531,Attorney General,1,REP,Jon Bruning,184,SW
Lancaster,531,Secretary of State,1,REP,John A. Gale,138,SW
Lancaster,531,Representative,1,REP,Jeff Fortenberry,152,FED
Lancaster,541,Secretary of State,1,DEM,Janet Stewart,71,SW
Lancaster,541,Representative,1,DEM,Ivy Harper,76,FED
Lancaster,541,State Treasurer,1,REP,Don Stenberg,260,SW
Lancaster,541,Governor,1,REP,"Dave Heineman, Governor",268,SW
Lancaster,541,Governor,1,DEM,"Mike Meister, Governor",77,SW
Lancaster,541,Auditor,1,REP,Mike Foley,264,SW
Lancaster,541,Auditor,1,LIB,Michele Sallach-Grace,69,SW
Lancaster,541,State Treasurer,1,DEM,Mark Stoj,84,SW
Lancaster,541,Attorney General,1,REP,Jon Bruning,291,SW
Lancaster,541,Secretary of State,1,REP,John A. Gale,269,SW
Lancaster,541,Representative,1,REP,Jeff Fortenberry,271,FED
Lancaster,551,Secretary of State,1,DEM,Janet Stewart,107,SW
Lancaster,551,Representative,1,DEM,Ivy Harper,98,FED
Lancaster,551,State Treasurer,1,REP,Don Stenberg,170,SW
Lancaster,551,Governor,1,REP,"Dave Heineman, Governor",174,SW
Lancaster,551,Governor,1,DEM,"Mike Meister, Governor",96,SW
Lancaster,551,Auditor,1,REP,Mike Foley,175,SW
Lancaster,551,Auditor,1,LIB,Michele Sallach-Grace,70,SW
Lancaster,551,State Treasurer,1,DEM,Mark Stoj,98,SW
Lancaster,551,Attorney General,1,REP,Jon Bruning,198,SW
Lancaster,551,Secretary of State,1,REP,John A. Gale,157,SW
Lancaster,551,Representative,1,REP,Jeff Fortenberry,174,FED
Lancaster,561,Secretary of State,1,DEM,Janet Stewart,69,SW
Lancaster,561,Representative,1,DEM,Ivy Harper,69,FED
Lancaster,561,State Treasurer,1,REP,Don Stenberg,196,SW
Lancaster,561,Governor,1,REP,"Dave Heineman, Governor",202,SW
Lancaster,561,Governor,1,DEM,"Mike Meister, Governor",71,SW
Lancaster,561,Auditor,1,REP,Mike Foley,215,SW
Lancaster,561,Auditor,1,LIB,Michele Sallach-Grace,45,SW
Lancaster,561,State Treasurer,1,DEM,Mark Stoj,74,SW
Lancaster,561,Attorney General,1,REP,Jon Bruning,225,SW
Lancaster,561,Secretary of State,1,REP,John A. Gale,198,SW
Lancaster,561,Representative,1,REP,Jeff Fortenberry,203,FED
Lancaster,571,Secretary of State,1,DEM,Janet Stewart,83,SW
Lancaster,571,Representative,1,DEM,Ivy Harper,70,FED
Lancaster,571,State Treasurer,1,REP,Don Stenberg,92,SW
Lancaster,571,Governor,1,REP,"Dave Heineman, Governor",93,SW
Lancaster,571,Governor,1,DEM,"Mike Meister, Governor",74,SW
Lancaster,571,Auditor,1,REP,Mike Foley,92,SW
Lancaster,571,Auditor,1,LIB,Michele Sallach-Grace,55,SW
Lancaster,571,State Treasurer,1,DEM,Mark Stoj,73,SW
Lancaster,571,Attorney General,1,REP,Jon Bruning,121,SW
Lancaster,571,Secretary of State,1,REP,John A. Gale,79,SW
Lancaster,1755,Auditor,1,REP,Mike Foley,82,SW
Lancaster,1755,Auditor,1,LIB,Michele Sallach-Grace,63,SW
Lancaster,1755,State Treasurer,1,DEM,Mark Stoj,116,SW
