"","county","precinct","district","office","party","candidate","votes"
"730","Sarpy","Precinct 59",2,"U.S. House","LIB","Steven Laird",46
"731","Sarpy","Precinct 60",2,"U.S. House","LIB","Steven Laird",50
"732","Sarpy","Precinct 61",2,"U.S. House","LIB","Steven Laird",64
"733","Sarpy","Precinct 62",2,"U.S. House","LIB","Steven Laird",62
"734","Sarpy","",2,"U.S. House","","Write-ins",34
"735","Sarpy","Precinct 19",2,"U.S. House","","Write-ins",0
"736","Sarpy","Precinct 21",2,"U.S. House","","Write-ins",0
"737","Sarpy","Precinct 23",2,"U.S. House","","Write-ins",1
"738","Sarpy","Precinct 31",2,"U.S. House","","Write-ins",1
"739","Sarpy","Precinct 32",2,"U.S. House","","Write-ins",0
"740","Sarpy","Precinct 33",2,"U.S. House","","Write-ins",1
"741","Sarpy","Precinct 34",2,"U.S. House","","Write-ins",3
"742","Sarpy","Precinct 35",2,"U.S. House","","Write-ins",1
"743","Sarpy","Precinct 36",2,"U.S. House","","Write-ins",1
"744","Sarpy","Precinct 37",2,"U.S. House","","Write-ins",1
"745","Sarpy","Precinct 38",2,"U.S. House","","Write-ins",0
"746","Sarpy","Precinct 39",2,"U.S. House","","Write-ins",1
"747","Sarpy","Precinct 40",2,"U.S. House","","Write-ins",1
"748","Sarpy","Precinct 41",2,"U.S. House","","Write-ins",3
"749","Sarpy","Precinct 42",2,"U.S. House","","Write-ins",3
"750","Sarpy","Precinct 46",2,"U.S. House","","Write-ins",0
"751","Sarpy","Precinct 47",2,"U.S. House","","Write-ins",0
"752","Sarpy","Precinct 48",2,"U.S. House","","Write-ins",1
"753","Sarpy","Precinct 49",2,"U.S. House","","Write-ins",1
"754","Sarpy","Precinct 51",2,"U.S. House","","Write-ins",2
"755","Sarpy","Precinct 52",2,"U.S. House","","Write-ins",2
"756","Sarpy","Precinct 53",2,"U.S. House","","Write-ins",1
"757","Sarpy","Precinct 54",2,"U.S. House","","Write-ins",0
"758","Sarpy","Precinct 55",2,"U.S. House","","Write-ins",3
"759","Sarpy","Precinct 56",2,"U.S. House","","Write-ins",2
"760","Sarpy","Precinct 57",2,"U.S. House","","Write-ins",1
"761","Sarpy","Precinct 58",2,"U.S. House","","Write-ins",0
"762","Sarpy","Precinct 59",2,"U.S. House","","Write-ins",0
"763","Sarpy","Precinct 60",2,"U.S. House","","Write-ins",1
"764","Sarpy","Precinct 61",2,"U.S. House","","Write-ins",1
"765","Sarpy","Precinct 62",2,"U.S. House","","Write-ins",2
"766","Sarpy","",NA,"Public Defender","REP","Thomas P. Strigenz",62603
"767","Sarpy","Precinct 1",NA,"Public Defender","REP","Thomas P. Strigenz",726
"768","Sarpy","Precinct 2",NA,"Public Defender","REP","Thomas P. Strigenz",774
"769","Sarpy","Precinct 3",NA,"Public Defender","REP","Thomas P. Strigenz",1162
"770","Sarpy","Precinct 4",NA,"Public Defender","REP","Thomas P. Strigenz",1007
"771","Sarpy","Precinct 5",NA,"Public Defender","REP","Thomas P. Strigenz",867
"772","Sarpy","Precinct 6",NA,"Public Defender","REP","Thomas P. Strigenz",998
"773","Sarpy","Precinct 7",NA,"Public Defender","REP","Thomas P. Strigenz",937
"774","Sarpy","Precinct 8",NA,"Public Defender","REP","Thomas P. Strigenz",940
"775","Sarpy","Precinct 9",NA,"Public Defender","REP","Thomas P. Strigenz",977
"776","Sarpy","Precinct 10",NA,"Public Defender","REP","Thomas P. Strigenz",687
"777","Sarpy","Precinct 11",NA,"Public Defender","REP","Thomas P. Strigenz",1423
"778","Sarpy","Precinct 12",NA,"Public Defender","REP","Thomas P. Strigenz",1205
"779","Sarpy","Precinct 13",NA,"Public Defender","REP","Thomas P. Strigenz",1299
"780","Sarpy","Precinct 16",NA,"Public Defender","REP","Thomas P. Strigenz",1136
"781","Sarpy","Precinct 17",NA,"Public Defender","REP","Thomas P. Strigenz",1105
"782","Sarpy","Precinct 18",NA,"Public Defender","REP","Thomas P. Strigenz",840
"783","Sarpy","Precinct 19",NA,"Public Defender","REP","Thomas P. Strigenz",1712
"784","Sarpy","Precinct 20",NA,"Public Defender","REP","Thomas P. Strigenz",1238
"785","Sarpy","Precinct 21",NA,"Public Defender","REP","Thomas P. Strigenz",1637
"786","Sarpy","Precinct 22",NA,"Public Defender","REP","Thomas P. Strigenz",1105
"787","Sarpy","Precinct 23",NA,"Public Defender","REP","Thomas P. Strigenz",1654
"788","Sarpy","Precinct 24",NA,"Public Defender","REP","Thomas P. Strigenz",828
"789","Sarpy","Precinct 25",NA,"Public Defender","REP","Thomas P. Strigenz",873
"790","Sarpy","Precinct 26",NA,"Public Defender","REP","Thomas P. Strigenz",1103
"791","Sarpy","Precinct 31",NA,"Public Defender","REP","Thomas P. Strigenz",1910
"792","Sarpy","Precinct 32",NA,"Public Defender","REP","Thomas P. Strigenz",937
"793","Sarpy","Precinct 33",NA,"Public Defender","REP","Thomas P. Strigenz",1091
"794","Sarpy","Precinct 34",NA,"Public Defender","REP","Thomas P. Strigenz",1255
"795","Sarpy","Precinct 35",NA,"Public Defender","REP","Thomas P. Strigenz",1073
"796","Sarpy","Precinct 36",NA,"Public Defender","REP","Thomas P. Strigenz",1167
"797","Sarpy","Precinct 37",NA,"Public Defender","REP","Thomas P. Strigenz",1841
"798","Sarpy","Precinct 38",NA,"Public Defender","REP","Thomas P. Strigenz",1191
"799","Sarpy","Precinct 39",NA,"Public Defender","REP","Thomas P. Strigenz",1267
"800","Sarpy","Precinct 40",NA,"Public Defender","REP","Thomas P. Strigenz",1175
"801","Sarpy","Precinct 41",NA,"Public Defender","REP","Thomas P. Strigenz",1468
"802","Sarpy","Precinct 42",NA,"Public Defender","REP","Thomas P. Strigenz",1237
"803","Sarpy","Precinct 46",NA,"Public Defender","REP","Thomas P. Strigenz",855
"804","Sarpy","Precinct 47",NA,"Public Defender","REP","Thomas P. Strigenz",640
"805","Sarpy","Precinct 48",NA,"Public Defender","REP","Thomas P. Strigenz",1490
"806","Sarpy","Precinct 49",NA,"Public Defender","REP","Thomas P. Strigenz",1391
"807","Sarpy","Precinct 51",NA,"Public Defender","REP","Thomas P. Strigenz",1850
"808","Sarpy","Precinct 52",NA,"Public Defender","REP","Thomas P. Strigenz",1735
"809","Sarpy","Precinct 53",NA,"Public Defender","REP","Thomas P. Strigenz",1461
"810","Sarpy","Precinct 54",NA,"Public Defender","REP","Thomas P. Strigenz",1430
"811","Sarpy","Precinct 55",NA,"Public Defender","REP","Thomas P. Strigenz",1685
"812","Sarpy","Precinct 56",NA,"Public Defender","REP","Thomas P. Strigenz",1104
"813","Sarpy","Precinct 57",NA,"Public Defender","REP","Thomas P. Strigenz",984
"814","Sarpy","Precinct 58",NA,"Public Defender","REP","Thomas P. Strigenz",897
"815","Sarpy","Precinct 59",NA,"Public Defender","REP","Thomas P. Strigenz",972
"816","Sarpy","Precinct 60",NA,"Public Defender","REP","Thomas P. Strigenz",919
"817","Sarpy","Precinct 61",NA,"Public Defender","REP","Thomas P. Strigenz",2155
"818","Sarpy","Precinct 62",NA,"Public Defender","REP","Thomas P. Strigenz",1190
"819","Sarpy","",NA,"Public Defender","","Write-ins",1258
"820","Sarpy","Precinct 1",NA,"Public Defender","","Write-ins",39
"821","Sarpy","Precinct 2",NA,"Public Defender","","Write-ins",17
"822","Sarpy","Precinct 3",NA,"Public Defender","","Write-ins",35
"823","Sarpy","Precinct 4",NA,"Public Defender","","Write-ins",26
"824","Sarpy","Precinct 5",NA,"Public Defender","","Write-ins",23
"825","Sarpy","Precinct 6",NA,"Public Defender","","Write-ins",23
"826","Sarpy","Precinct 7",NA,"Public Defender","","Write-ins",24
"827","Sarpy","Precinct 8",NA,"Public Defender","","Write-ins",20
"828","Sarpy","Precinct 9",NA,"Public Defender","","Write-ins",27
"829","Sarpy","Precinct 10",NA,"Public Defender","","Write-ins",29
"830","Sarpy","Precinct 11",NA,"Public Defender","","Write-ins",25
"831","Sarpy","Precinct 12",NA,"Public Defender","","Write-ins",20
"832","Sarpy","Precinct 13",NA,"Public Defender","","Write-ins",22
"833","Sarpy","Precinct 16",NA,"Public Defender","","Write-ins",47
"834","Sarpy","Precinct 17",NA,"Public Defender","","Write-ins",26
"835","Sarpy","Precinct 18",NA,"Public Defender","","Write-ins",26
"836","Sarpy","Precinct 19",NA,"Public Defender","","Write-ins",33
"837","Sarpy","Precinct 20",NA,"Public Defender","","Write-ins",30
"838","Sarpy","Precinct 21",NA,"Public Defender","","Write-ins",28
"839","Sarpy","Precinct 22",NA,"Public Defender","","Write-ins",35
"840","Sarpy","Precinct 23",NA,"Public Defender","","Write-ins",28
"841","Sarpy","Precinct 24",NA,"Public Defender","","Write-ins",17
"842","Sarpy","Precinct 25",NA,"Public Defender","","Write-ins",17
"843","Sarpy","Precinct 26",NA,"Public Defender","","Write-ins",26
"844","Sarpy","Precinct 31",NA,"Public Defender","","Write-ins",33
"845","Sarpy","Precinct 32",NA,"Public Defender","","Write-ins",14
"846","Sarpy","Precinct 33",NA,"Public Defender","","Write-ins",40
"847","Sarpy","Precinct 34",NA,"Public Defender","","Write-ins",25
"848","Sarpy","Precinct 35",NA,"Public Defender","","Write-ins",19
"849","Sarpy","Precinct 36",NA,"Public Defender","","Write-ins",14
"850","Sarpy","Precinct 37",NA,"Public Defender","","Write-ins",33
"851","Sarpy","Precinct 38",NA,"Public Defender","","Write-ins",22
"852","Sarpy","Precinct 39",NA,"Public Defender","","Write-ins",20
"853","Sarpy","Precinct 40",NA,"Public Defender","","Write-ins",26
"854","Sarpy","Precinct 41",NA,"Public Defender","","Write-ins",24
"855","Sarpy","Precinct 42",NA,"Public Defender","","Write-ins",23
"856","Sarpy","Precinct 46",NA,"Public Defender","","Write-ins",8
"857","Sarpy","Precinct 47",NA,"Public Defender","","Write-ins",3
"858","Sarpy","Precinct 48",NA,"Public Defender","","Write-ins",16
"859","Sarpy","Precinct 49",NA,"Public Defender","","Write-ins",26
"860","Sarpy","Precinct 51",NA,"Public Defender","","Write-ins",20
"861","Sarpy","Precinct 52",NA,"Public Defender","","Write-ins",26
"862","Sarpy","Precinct 53",NA,"Public Defender","","Write-ins",33
"863","Sarpy","Precinct 54",NA,"Public Defender","","Write-ins",19
"864","Sarpy","Precinct 55",NA,"Public Defender","","Write-ins",36
"865","Sarpy","Precinct 56",NA,"Public Defender","","Write-ins",32
"866","Sarpy","Precinct 57",NA,"Public Defender","","Write-ins",29
"867","Sarpy","Precinct 58",NA,"Public Defender","","Write-ins",9
"868","Sarpy","Precinct 59",NA,"Public Defender","","Write-ins",13
"869","Sarpy","Precinct 60",NA,"Public Defender","","Write-ins",8
"870","Sarpy","Precinct 61",NA,"Public Defender","","Write-ins",26
"871","Sarpy","Precinct 62",NA,"Public Defender","","Write-ins",18
"872","Sarpy","",1,"County Commissioner","REP","Don Kelly",12472
"873","Sarpy","Precinct 2",1,"County Commissioner","REP","Don Kelly",238
"874","Sarpy","Precinct 8",1,"County Commissioner","REP","Don Kelly",952
"875","Sarpy","Precinct 9",1,"County Commissioner","REP","Don Kelly",976
"876","Sarpy","Precinct 10",1,"County Commissioner","REP","Don Kelly",688
"877","Sarpy","Precinct 11",1,"County Commissioner","REP","Don Kelly",1432
"878","Sarpy","Precinct 12",1,"County Commissioner","REP","Don Kelly",1212
"879","Sarpy","Precinct 21",1,"County Commissioner","REP","Don Kelly",1664
"880","Sarpy","Precinct 23",1,"County Commissioner","REP","Don Kelly",1673
"881","Sarpy","Precinct 24",1,"County Commissioner","REP","Don Kelly",830
"882","Sarpy","Precinct 25",1,"County Commissioner","REP","Don Kelly",863
"883","Sarpy","Precinct 26",1,"County Commissioner","REP","Don Kelly",1107
"884","Sarpy","Precinct 48",1,"County Commissioner","REP","Don Kelly",837
"885","Sarpy","",1,"County Commissioner","","Write-ins",281
"886","Sarpy","Precinct 2",1,"County Commissioner","","Write-ins",8
"887","Sarpy","Precinct 8",1,"County Commissioner","","Write-ins",23
"888","Sarpy","Precinct 9",1,"County Commissioner","","Write-ins",18
"889","Sarpy","Precinct 10",1,"County Commissioner","","Write-ins",26
"890","Sarpy","Precinct 11",1,"County Commissioner","","Write-ins",27
"891","Sarpy","Precinct 12",1,"County Commissioner","","Write-ins",35
"892","Sarpy","Precinct 21",1,"County Commissioner","","Write-ins",33
"893","Sarpy","Precinct 23",1,"County Commissioner","","Write-ins",28
"894","Sarpy","Precinct 24",1,"County Commissioner","","Write-ins",21
"895","Sarpy","Precinct 25",1,"County Commissioner","","Write-ins",19
"896","Sarpy","Precinct 26",1,"County Commissioner","","Write-ins",27
"897","Sarpy","Precinct 48",1,"County Commissioner","","Write-ins",16
"898","Sarpy","",3,"County Commissioner","REP","Brian Zuger",6692
"899","Sarpy","Precinct 1",3,"County Commissioner","REP","Brian Zuger",405
"900","Sarpy","Precinct 2",3,"County Commissioner","REP","Brian Zuger",351
"901","Sarpy","Precinct 3",3,"County Commissioner","REP","Brian Zuger",751
"902","Sarpy","Precinct 4",3,"County Commissioner","REP","Brian Zuger",639
"903","Sarpy","Precinct 5",3,"County Commissioner","REP","Brian Zuger",531
"904","Sarpy","Precinct 6",3,"County Commissioner","REP","Brian Zuger",571
"905","Sarpy","Precinct 7",3,"County Commissioner","REP","Brian Zuger",607
"906","Sarpy","Precinct 13",3,"County Commissioner","REP","Brian Zuger",872
"907","Sarpy","Precinct 18",3,"County Commissioner","REP","Brian Zuger",489
"908","Sarpy","Precinct 20",3,"County Commissioner","REP","Brian Zuger",768
"909","Sarpy","Precinct 22",3,"County Commissioner","REP","Brian Zuger",708
"910","Sarpy","",3,"County Commissioner","DEM","Tom Richards",6430
"911","Sarpy","Precinct 1",3,"County Commissioner","DEM","Tom Richards",520
"912","Sarpy","Precinct 2",3,"County Commissioner","DEM","Tom Richards",294
"913","Sarpy","Precinct 3",3,"County Commissioner","DEM","Tom Richards",651
"914","Sarpy","Precinct 4",3,"County Commissioner","DEM","Tom Richards",599
"915","Sarpy","Precinct 5",3,"County Commissioner","DEM","Tom Richards",477
"916","Sarpy","Precinct 6",3,"County Commissioner","DEM","Tom Richards",678
"917","Sarpy","Precinct 7",3,"County Commissioner","DEM","Tom Richards",535
"918","Sarpy","Precinct 13",3,"County Commissioner","DEM","Tom Richards",718
"919","Sarpy","Precinct 18",3,"County Commissioner","DEM","Tom Richards",593
"920","Sarpy","Precinct 20",3,"County Commissioner","DEM","Tom Richards",733
"921","Sarpy","Precinct 22",3,"County Commissioner","DEM","Tom Richards",632
"922","Sarpy","",3,"County Commissioner","","Write-ins",40
"923","Sarpy","Precinct 1",3,"County Commissioner","","Write-ins",9
"924","Sarpy","Precinct 2",3,"County Commissioner","","Write-ins",0
"925","Sarpy","Precinct 3",3,"County Commissioner","","Write-ins",4
"926","Sarpy","Precinct 4",3,"County Commissioner","","Write-ins",5
"927","Sarpy","Precinct 5",3,"County Commissioner","","Write-ins",5
"928","Sarpy","Precinct 6",3,"County Commissioner","","Write-ins",0
"929","Sarpy","Precinct 7",3,"County Commissioner","","Write-ins",4
"930","Sarpy","Precinct 13",3,"County Commissioner","","Write-ins",1
"931","Sarpy","Precinct 18",3,"County Commissioner","","Write-ins",6
"932","Sarpy","Precinct 20",3,"County Commissioner","","Write-ins",2
"933","Sarpy","Precinct 22",3,"County Commissioner","","Write-ins",4
"934","Sarpy","",4,"County Commissioner","REP","Gary F. Mixan",12755
"935","Sarpy","Precinct 16",4,"County Commissioner","REP","Gary F. Mixan",1180
"936","Sarpy","Precinct 17",4,"County Commissioner","REP","Gary F. Mixan",1154
"937","Sarpy","Precinct 19",4,"County Commissioner","REP","Gary F. Mixan",1727
"938","Sarpy","Precinct 34",4,"County Commissioner","REP","Gary F. Mixan",1224
"939","Sarpy","Precinct 35",4,"County Commissioner","REP","Gary F. Mixan",1056
"940","Sarpy","Precinct 37",4,"County Commissioner","REP","Gary F. Mixan",1856
"941","Sarpy","Precinct 38",4,"County Commissioner","REP","Gary F. Mixan",1173
"942","Sarpy","Precinct 40",4,"County Commissioner","REP","Gary F. Mixan",706
"943","Sarpy","Precinct 41",4,"County Commissioner","REP","Gary F. Mixan",1467
"944","Sarpy","Precinct 42",4,"County Commissioner","REP","Gary F. Mixan",1212
"945","Sarpy","",4,"County Commissioner","","Write-ins",282
"946","Sarpy","Precinct 16",4,"County Commissioner","","Write-ins",40
"947","Sarpy","Precinct 17",4,"County Commissioner","","Write-ins",24
"948","Sarpy","Precinct 19",4,"County Commissioner","","Write-ins",43
"949","Sarpy","Precinct 34",4,"County Commissioner","","Write-ins",31
"950","Sarpy","Precinct 35",4,"County Commissioner","","Write-ins",19
"951","Sarpy","Precinct 37",4,"County Commissioner","","Write-ins",32
"952","Sarpy","Precinct 38",4,"County Commissioner","","Write-ins",22
"953","Sarpy","Precinct 40",4,"County Commissioner","","Write-ins",18
"954","Sarpy","Precinct 41",4,"County Commissioner","","Write-ins",26
"955","Sarpy","Precinct 42",4,"County Commissioner","","Write-ins",27
"956","Sarpy","",NA,"Sarpy County Consolidation","","Yes",61648
"957","Sarpy","Precinct 1",NA,"Sarpy County Consolidation","","Yes",749
"958","Sarpy","Precinct 2",NA,"Sarpy County Consolidation","","Yes",764
"959","Sarpy","Precinct 3",NA,"Sarpy County Consolidation","","Yes",1148
"960","Sarpy","Precinct 4",NA,"Sarpy County Consolidation","","Yes",1034
"961","Sarpy","Precinct 5",NA,"Sarpy County Consolidation","","Yes",842
"962","Sarpy","Precinct 6",NA,"Sarpy County Consolidation","","Yes",1014
"963","Sarpy","Precinct 7",NA,"Sarpy County Consolidation","","Yes",933
"964","Sarpy","Precinct 8",NA,"Sarpy County Consolidation","","Yes",944
"965","Sarpy","Precinct 9",NA,"Sarpy County Consolidation","","Yes",894
"966","Sarpy","Precinct 10",NA,"Sarpy County Consolidation","","Yes",649
"967","Sarpy","Precinct 11",NA,"Sarpy County Consolidation","","Yes",1400
"968","Sarpy","Precinct 12",NA,"Sarpy County Consolidation","","Yes",1160
"969","Sarpy","Precinct 13",NA,"Sarpy County Consolidation","","Yes",1339
"970","Sarpy","Precinct 16",NA,"Sarpy County Consolidation","","Yes",1126
"971","Sarpy","Precinct 17",NA,"Sarpy County Consolidation","","Yes",1066
"972","Sarpy","Precinct 18",NA,"Sarpy County Consolidation","","Yes",827
"973","Sarpy","Precinct 19",NA,"Sarpy County Consolidation","","Yes",1716
"974","Sarpy","Precinct 20",NA,"Sarpy County Consolidation","","Yes",1217
"975","Sarpy","Precinct 21",NA,"Sarpy County Consolidation","","Yes",1676
"976","Sarpy","Precinct 22",NA,"Sarpy County Consolidation","","Yes",1083
"977","Sarpy","Precinct 23",NA,"Sarpy County Consolidation","","Yes",1590
"978","Sarpy","Precinct 24",NA,"Sarpy County Consolidation","","Yes",787
"979","Sarpy","Precinct 25",NA,"Sarpy County Consolidation","","Yes",784
"980","Sarpy","Precinct 26",NA,"Sarpy County Consolidation","","Yes",1059
"981","Sarpy","Precinct 31",NA,"Sarpy County Consolidation","","Yes",1990
"982","Sarpy","Precinct 32",NA,"Sarpy County Consolidation","","Yes",914
"983","Sarpy","Precinct 33",NA,"Sarpy County Consolidation","","Yes",1103
"984","Sarpy","Precinct 34",NA,"Sarpy County Consolidation","","Yes",1184
"985","Sarpy","Precinct 35",NA,"Sarpy County Consolidation","","Yes",1075
"986","Sarpy","Precinct 36",NA,"Sarpy County Consolidation","","Yes",1166
"987","Sarpy","Precinct 37",NA,"Sarpy County Consolidation","","Yes",1828
"988","Sarpy","Precinct 38",NA,"Sarpy County Consolidation","","Yes",1128
"989","Sarpy","Precinct 39",NA,"Sarpy County Consolidation","","Yes",1251
"990","Sarpy","Precinct 40",NA,"Sarpy County Consolidation","","Yes",1100
"991","Sarpy","Precinct 41",NA,"Sarpy County Consolidation","","Yes",1473
"992","Sarpy","Precinct 42",NA,"Sarpy County Consolidation","","Yes",1194
"993","Sarpy","Precinct 46",NA,"Sarpy County Consolidation","","Yes",856
"994","Sarpy","Precinct 47",NA,"Sarpy County Consolidation","","Yes",616
"995","Sarpy","Precinct 48",NA,"Sarpy County Consolidation","","Yes",1452
"996","Sarpy","Precinct 49",NA,"Sarpy County Consolidation","","Yes",1410
"997","Sarpy","Precinct 51",NA,"Sarpy County Consolidation","","Yes",1820
"998","Sarpy","Precinct 52",NA,"Sarpy County Consolidation","","Yes",1797
"999","Sarpy","Precinct 53",NA,"Sarpy County Consolidation","","Yes",1440
"1000","Sarpy","Precinct 54",NA,"Sarpy County Consolidation","","Yes",1385
"1001","Sarpy","Precinct 55",NA,"Sarpy County Consolidation","","Yes",1661
"1002","Sarpy","Precinct 56",NA,"Sarpy County Consolidation","","Yes",1083
"1003","Sarpy","Precinct 57",NA,"Sarpy County Consolidation","","Yes",982
"1004","Sarpy","Precinct 58",NA,"Sarpy County Consolidation","","Yes",877
"1005","Sarpy","Precinct 59",NA,"Sarpy County Consolidation","","Yes",956
"1006","Sarpy","Precinct 60",NA,"Sarpy County Consolidation","","Yes",867
"1007","Sarpy","Precinct 61",NA,"Sarpy County Consolidation","","Yes",2160
"1008","Sarpy","Precinct 62",NA,"Sarpy County Consolidation","","Yes",1079
"1009","Sarpy","",NA,"Sarpy County Consolidation","","No",10608
"1010","Sarpy","Precinct 1",NA,"Sarpy County Consolidation","","No",166
"1011","Sarpy","Precinct 2",NA,"Sarpy County Consolidation","","No",131
"1012","Sarpy","Precinct 3",NA,"Sarpy County Consolidation","","No",220
"1013","Sarpy","Precinct 4",NA,"Sarpy County Consolidation","","No",182
"1014","Sarpy","Precinct 5",NA,"Sarpy County Consolidation","","No",166
"1015","Sarpy","Precinct 6",NA,"Sarpy County Consolidation","","No",211
"1016","Sarpy","Precinct 7",NA,"Sarpy County Consolidation","","No",198
"1017","Sarpy","Precinct 8",NA,"Sarpy County Consolidation","","No",140
"1018","Sarpy","Precinct 9",NA,"Sarpy County Consolidation","","No",227
"1019","Sarpy","Precinct 10",NA,"Sarpy County Consolidation","","No",171
"1020","Sarpy","Precinct 11",NA,"Sarpy County Consolidation","","No",204
"1021","Sarpy","Precinct 12",NA,"Sarpy County Consolidation","","No",232
"1022","Sarpy","Precinct 13",NA,"Sarpy County Consolidation","","No",181
"1023","Sarpy","Precinct 16",NA,"Sarpy County Consolidation","","No",235
"1024","Sarpy","Precinct 17",NA,"Sarpy County Consolidation","","No",249
"1025","Sarpy","Precinct 18",NA,"Sarpy County Consolidation","","No",219
"1026","Sarpy","Precinct 19",NA,"Sarpy County Consolidation","","No",248
"1027","Sarpy","Precinct 20",NA,"Sarpy County Consolidation","","No",219
"1028","Sarpy","Precinct 21",NA,"Sarpy County Consolidation","","No",240
"1029","Sarpy","Precinct 22",NA,"Sarpy County Consolidation","","No",208
"1030","Sarpy","Precinct 23",NA,"Sarpy County Consolidation","","No",229
"1031","Sarpy","Precinct 24",NA,"Sarpy County Consolidation","","No",115
"1032","Sarpy","Precinct 25",NA,"Sarpy County Consolidation","","No",193
"1033","Sarpy","Precinct 26",NA,"Sarpy County Consolidation","","No",185
"1034","Sarpy","Precinct 31",NA,"Sarpy County Consolidation","","No",279
"1035","Sarpy","Precinct 32",NA,"Sarpy County Consolidation","","No",163
"1036","Sarpy","Precinct 33",NA,"Sarpy County Consolidation","","No",191
"1037","Sarpy","Precinct 34",NA,"Sarpy County Consolidation","","No",262
"1038","Sarpy","Precinct 35",NA,"Sarpy County Consolidation","","No",207
"1039","Sarpy","Precinct 36",NA,"Sarpy County Consolidation","","No",160
"1040","Sarpy","Precinct 37",NA,"Sarpy County Consolidation","","No",263
"1041","Sarpy","Precinct 38",NA,"Sarpy County Consolidation","","No",199
"1042","Sarpy","Precinct 39",NA,"Sarpy County Consolidation","","No",218
"1043","Sarpy","Precinct 40",NA,"Sarpy County Consolidation","","No",242
"1044","Sarpy","Precinct 41",NA,"Sarpy County Consolidation","","No",206
"1045","Sarpy","Precinct 42",NA,"Sarpy County Consolidation","","No",221
"1046","Sarpy","Precinct 46",NA,"Sarpy County Consolidation","","No",164
"1047","Sarpy","Precinct 47",NA,"Sarpy County Consolidation","","No",118
"1048","Sarpy","Precinct 48",NA,"Sarpy County Consolidation","","No",198
"1049","Sarpy","Precinct 49",NA,"Sarpy County Consolidation","","No",211
"1050","Sarpy","Precinct 51",NA,"Sarpy County Consolidation","","No",238
"1051","Sarpy","Precinct 52",NA,"Sarpy County Consolidation","","No",236
"1052","Sarpy","Precinct 53",NA,"Sarpy County Consolidation","","No",239
"1053","Sarpy","Precinct 54",NA,"Sarpy County Consolidation","","No",221
"1054","Sarpy","Precinct 55",NA,"Sarpy County Consolidation","","No",280
"1055","Sarpy","Precinct 56",NA,"Sarpy County Consolidation","","No",200
"1056","Sarpy","Precinct 57",NA,"Sarpy County Consolidation","","No",200
"1057","Sarpy","Precinct 58",NA,"Sarpy County Consolidation","","No",114
"1058","Sarpy","Precinct 59",NA,"Sarpy County Consolidation","","No",165
"1059","Sarpy","Precinct 60",NA,"Sarpy County Consolidation","","No",162
"1060","Sarpy","Precinct 61",NA,"Sarpy County Consolidation","","No",248
"1061","Sarpy","Precinct 62",NA,"Sarpy County Consolidation","","No",234
"1062","Sarpy","",3,"Mem of Leg","","Tommy Garrett",7476
"1063","Sarpy","Precinct 16",3,"Mem of Leg","","Tommy Garrett",592
"1064","Sarpy","Precinct 17",3,"Mem of Leg","","Tommy Garrett",580
"1065","Sarpy","Precinct 18",3,"Mem of Leg","","Tommy Garrett",470
"1066","Sarpy","Precinct 19",3,"Mem of Leg","","Tommy Garrett",939
"1067","Sarpy","Precinct 20",3,"Mem of Leg","","Tommy Garrett",665
"1068","Sarpy","Precinct 21",3,"Mem of Leg","","Tommy Garrett",1039
"1069","Sarpy","Precinct 22",3,"Mem of Leg","","Tommy Garrett",617
"1070","Sarpy","Precinct 23",3,"Mem of Leg","","Tommy Garrett",892
"1071","Sarpy","Precinct 24",3,"Mem of Leg","","Tommy Garrett",512
"1072","Sarpy","Precinct 25",3,"Mem of Leg","","Tommy Garrett",487
"1073","Sarpy","Precinct 26",3,"Mem of Leg","","Tommy Garrett",683
"1074","Sarpy","",3,"Mem of Leg","","Carol Blood",7959
"1075","Sarpy","Precinct 16",3,"Mem of Leg","","Carol Blood",805
"1076","Sarpy","Precinct 17",3,"Mem of Leg","","Carol Blood",767
"1077","Sarpy","Precinct 18",3,"Mem of Leg","","Carol Blood",620
"1078","Sarpy","Precinct 19",3,"Mem of Leg","","Carol Blood",1027
"1079","Sarpy","Precinct 20",3,"Mem of Leg","","Carol Blood",788
"1080","Sarpy","Precinct 21",3,"Mem of Leg","","Carol Blood",898
"1081","Sarpy","Precinct 22",3,"Mem of Leg","","Carol Blood",688
"1082","Sarpy","Precinct 23",3,"Mem of Leg","","Carol Blood",883
"1083","Sarpy","Precinct 24",3,"Mem of Leg","","Carol Blood",413
"1084","Sarpy","Precinct 25",3,"Mem of Leg","","Carol Blood",489
"1085","Sarpy","Precinct 26",3,"Mem of Leg","","Carol Blood",581
"1086","Sarpy","",3,"Mem of Leg","","Write-ins",53
"1087","Sarpy","Precinct 16",3,"Mem of Leg","","Write-ins",4
"1088","Sarpy","Precinct 17",3,"Mem of Leg","","Write-ins",9
"1089","Sarpy","Precinct 18",3,"Mem of Leg","","Write-ins",1
"1090","Sarpy","Precinct 19",3,"Mem of Leg","","Write-ins",4
"1091","Sarpy","Precinct 20",3,"Mem of Leg","","Write-ins",5
"1092","Sarpy","Precinct 21",3,"Mem of Leg","","Write-ins",8
"1093","Sarpy","Precinct 22",3,"Mem of Leg","","Write-ins",1
"1094","Sarpy","Precinct 23",3,"Mem of Leg","","Write-ins",6
"1095","Sarpy","Precinct 24",3,"Mem of Leg","","Write-ins",4
"1096","Sarpy","Precinct 25",3,"Mem of Leg","","Write-ins",6
